cruise,longitude,latitude,depth,temp,sal,oxy,phosphate,nitrate,silicate,barium
GA02,327.2561,-22.472,1751,3.6905,34.946602,235.699997,1.37,21.08,22.049999,53.495247
GA02,327.2561,-22.472,1999,3.447,34.9534,244.800003,1.321,20.129999,22.200001,56.180664
GA02,327.2561,-22.472,2501,3.0306,34.936401,246.899994,1.332,20.27,27.48,61.490837
GA02,327.2561,-22.472,2750,2.8737,34.926601,246.5,1.373,20.58,30.389999,61.444935
GA02,327.2561,-22.472,3002,2.758,34.919899,247.300003,1.369,20.700001,32.09,64.141792
GA02,327.2561,-22.472,3250,2.6043,34.9104,247.699997,1.361,20.77,34.740002,63.02919
GA02,327.2561,-22.472,3499,2.3559,34.8881,246,1.44,21.75,42.41,68.982582
GA02,327.2561,-22.472,4002,1.3692,34.782299,229.699997,1.866,27.59,83.559998,90.387779
GA02,327.2561,-22.472,4510,0.4506,34.685699,218,2.193,32.91,120.550003,104.481827
GA02,329.4028,-17.0166,9,27.9158,37.436798,195.199997,0.009,0,0.7,41.32082
GA02,329.4028,-17.0166,24,27.8559,37.440399,193.600006,0.016,0,0.67,45.666325
GA02,329.4028,-17.0166,49,27.772499,37.471199,198,0.029,0,0.62,43.655815
GA02,329.4028,-17.0166,74,26.687099,37.341499,207,0.046,0,0.58,44.327133
GA02,329.4028,-17.0166,100,24.197901,37.068901,218,0.077,0,0.69,45.808411
GA02,329.4028,-17.0166,142,22.4788,36.8321,195.600006,0.165,0,0.82,46.220459
GA02,329.4028,-17.0166,199,18.8323,36.121498,194.699997,0.313,2.19,1.39,44.820915
GA02,329.4028,-17.0166,250,16.027901,35.602501,189.899994,0.525,6.29,2.36,42.813313
GA02,329.4028,-17.0166,299,13.7718,35.273399,180.399994,0.833,11.85,3.91,43.054955
GA02,329.4028,-17.0166,401,10.939,34.932301,162.300003,1.327,20.15,7.93,46.184937
GA02,329.4028,-17.0166,500,8.2748,34.667301,151.300003,1.751,26.98,13.91,50.48901
GA02,329.4028,-17.0166,750,4.5753,34.4184,175.399994,2.202,32.68,30.1,64.312363
GA02,329.4028,-17.0166,1000,3.7723,34.5149,178.699997,2.189,32.529999,38.290001,67.567429
GA02,329.4028,-17.0166,1251,3.9623,34.759899,190.800003,1.873,28.15,30.889999,60.936481
GA02,329.4028,-17.0166,1502,3.8892,34.9132,222.199997,1.505,22.99,23.65,62.023869
GA02,329.4028,-17.0166,1749,3.4405,34.921902,233.300003,1.45,22.02,26.26,62.006176
GA02,329.4028,-17.0166,2002,3.2039,34.932098,241.399994,1.379,21.09,27.24,63.64016
GA02,329.4028,-17.0166,2501,2.8594,34.918999,242,1.394,21.379999,32.77,65.61515
GA02,329.4028,-17.0166,2999,2.6481,34.902199,240.5,1.445,22.049999,39.139999,69.89193
GA02,329.4028,-17.0166,3503,2.4353,34.893002,245.899994,1.442,21.68,40.889999,71.149414
GA02,329.4028,-17.0166,3999,1.929,34.842899,239.800003,1.604,24.01,59.709999,78.630196
GA02,329.4028,-17.0166,4497,1.1429,34.755001,226.199997,1.963,29,93.309998,97.129745
GA02,329.4028,-17.0166,4844,0.4331,34.681702,218.5,2.223,32.630001,121.970001,104.965111
GA02,329.4028,-17.0166,4893,0.4149,34.679199,218.199997,2.261,32.720001,122.800003,104.929581
GA02,330.77219,-12.8952,10,28.126801,37.024899,192.5,0.1,0,0.41,42.791992
GA02,330.77219,-12.8952,25,27.813101,37.0364,197.100006,0.099,0,0.48,42.476501
GA02,330.77219,-12.8952,51,27.611601,37.039501,197.100006,0.09,0,0.51,43.054955
GA02,330.77219,-12.8952,75,26.082701,37.1824,210.600006,0.097,0,0.53,42.386887
GA02,330.77219,-12.8952,100,24.3253,37.102699,213.600006,0.105,0,0.58,43.463997
GA02,330.77219,-12.8952,150,22.9219,36.922001,202.399994,0.165,0,0.69,41.574261
GA02,330.77219,-12.8952,201,17.525101,35.8946,176.399994,0.612,7.24,2.22,41.858429
GA02,330.77219,-12.8952,250,14.1155,35.379002,146.5,1.062,15.5,4.68,43.019421
GA02,330.77219,-12.8952,301,12.1131,35.1376,112.800003,1.483,22.889999,7.82,43.108784
GA02,330.77219,-12.8952,401,8.5678,34.7108,143.600006,1.767,27.030001,13.33,49.44426
GA02,330.77219,-12.8952,500,6.5473,34.539501,151.300003,2.015,30.950001,19.25,55.100811
GA02,330.77219,-12.8952,749,4.5448,34.4347,167.199997,2.202,33.529999,30.620001,63.803558
GA02,330.77219,-12.8952,998,4.0257,34.529999,165.199997,2.213,33.189999,35.389999,66.531601
GA02,330.77219,-12.8952,1250,4.0938,34.743,183.399994,1.92,28.959999,29.719999,62.652664
GA02,330.77219,-12.8952,1497,4.1814,34.914101,212.600006,1.546,23.530001,21.49,59.031773
GA02,330.77219,-12.8952,1748,3.7145,34.950901,236.100006,1.384,20.969999,21.1,57.780918
GA02,330.77219,-12.8952,1999,3.3307,34.946499,243.399994,1.341,20.35,23.860001,61.480457
GA02,330.77219,-12.8952,2500,2.8099,34.909698,237.899994,1.451,21.879999,35.790001,71.192009
GA02,330.77219,-12.8952,3002,2.6363,34.901901,238.899994,1.465,22.049999,39.32,71.511879
GA02,330.77219,-12.8952,3502,2.4164,34.891499,243.600006,1.448,21.83,41.84,73.898743
GA02,330.77219,-12.8952,4000,1.7374,34.822701,235,1.705,25.25,68.07,85.08799
GA02,330.77219,-12.8952,4499,1.0329,34.745998,224.800003,1.983,29.309999,97.809998,96.75322
GA02,330.77219,-12.8952,4999,0.7457,34.710602,221.399994,2.133,31.209999,110.919998,100.729263
GA02,330.77219,-12.8952,5435,0.6208,34.691799,219.699997,2.163,32,117.669998,101.859299
GA02,332.0004,-9.15193,9,28.772699,36.681702,192.399994,0.09,0,0.17,44.689594
GA02,332.0004,-9.15193,25,28.7061,36.689701,192.699997,0.088,0,0.21,42.419670000000004
GA02,332.0004,-9.15193,50,28.4529,36.672901,195.600006,0.085,0,0.24,41.02232
GA02,332.0004,-9.15193,73,27.7994,36.998199,198.5,0.071,0,0.25,46.395306
GA02,332.0004,-9.15193,100,24.5151,36.858799,204.699997,0.1,0,0.26,41.64064
GA02,332.0004,-9.15193,135,21.7917,36.576401,189,0.276,0.65,0.69,42.732258
GA02,332.0004,-9.15193,200,13.8122,35.4174,108.599998,1.35,20.73,6.26,42.036037
GA02,332.0004,-9.15193,249,10.9983,35.0541,93.400002,1.747,27.32,10.33,43.843845
GA02,332.0004,-9.15193,290,9.8081,34.904999,91.400002,1.921,30,12.6,47.553764
GA02,332.0004,-9.15193,400,7.7655,34.549099,97.800003,2.189,33.849998,17.370001,50.603802
GA02,332.0004,-9.15193,499,6.6483,34.582699,110.599998,2.265,34.970001,20.92,53.509537
GA02,332.0004,-9.15193,750,4.8147,34.471901,145.699997,2.327,35.009998,29.66,61.028873
GA02,332.0004,-9.15193,1000,4.0554,34.576099,165.899994,2.193,32.720001,34.470001,69.067833
GA02,332.0004,-9.15193,1252,4.2268,34.799702,186.300003,1.852,27.75,26.530001,58.854092
GA02,332.0004,-9.15193,1500,4.1363,34.938301,220.199997,1.494,22.51,19.860001,56.480312
GA02,332.0004,-9.15193,1750,3.7991,34.966099,238.199997,1.347,20.4,18.889999,65.0326
GA02,332.0004,-9.15193,2003,3.3865,34.947498,240.5,1.37,20.68,23.940001,62.105637
GA02,332.0004,-9.15193,2499,2.9653,34.9282,240.899994,1.408,20.98,30.77,66.785645
GA02,332.0004,-9.15193,3000,2.7289,34.9203,245.800003,1.379,20.610001,32.380001,68.279259
GA02,332.0004,-9.15193,3498,2.5091,34.9067,249.300003,1.38,20.379999,35.119999,67.099945
GA02,332.0004,-9.15193,4000,1.7538,34.826698,236.300003,1.683,25.41,66.970001,82.499496
GA02,332.0004,-9.15193,4498,1.0145,34.746201,224.899994,2.03,29.32,95.910004,95.858078
GA02,332.0004,-9.15193,5001,0.7994,34.7174,222.199997,2.108,30.82,107.940002,102.122261
GA02,332.0004,-9.15193,5607,0.6765,34.694901,219.600006,2.186,31.85,116.349998,104.417862
GA02,331.54001,-5.67732,10,28.880301,36.282001,191.100006,0.077,0,0.36,42.415314
GA02,331.54001,-5.67732,25,28.851801,36.3232,193.300003,0.073,0,0.36,38.414005
GA02,331.54001,-5.67732,49,28.659599,36.453999,194.5,0.079,0,0.38,42.213646
GA02,331.54001,-5.67732,73,27.7988,36.723,201.399994,0.076,0,0.41,42.159458
GA02,331.54001,-5.67732,110,20.997,36.265701,152.899994,0.585,5.48,1.9,43.204205
GA02,331.54001,-5.67732,149,16.227699,35.722698,108.400002,1.192,17.709999,4.89,40.785683
GA02,331.54001,-5.67732,199,11.3604,35.088699,98.900002,1.668,25.98,9.76,46.047054
GA02,331.54001,-5.67732,250,10.2126,34.941898,99.699997,1.803,28.190001,11.66,47.560871
GA02,331.54001,-5.67732,300,9.408,34.8479,93.599998,1.935,30.83,13.72,48.30912
GA02,331.54001,-5.67732,375,8.421,34.753899,77.800003,2.171,34.959999,16.709999,47.754986
GA02,331.54001,-5.67732,501,6.5875,34.574699,119.699997,2.212,34.220001,20.99,57.772022
GA02,331.54001,-5.67732,750,4.9966,34.479698,145.199997,2.306,34.720001,28.59,60.360802
GA02,331.54001,-5.67732,1000,4.167,34.563999,162.899994,2.254,33.119999,33.700001,62.947796
GA02,331.54001,-5.67732,1250,4.3455,34.8368,188.100006,1.812,26.889999,24.530001,60.225769
GA02,331.54001,-5.67732,1500,4.206,34.947201,220.300003,1.499,22.34,19.200001,56.123829
GA02,331.54001,-5.67732,1750,3.9235,34.972301,237.199997,1.361,20.26,17.790001,56.180664
GA02,331.54001,-5.67732,1999,3.4248,34.952599,241.600006,1.391,20.49,23.34,62.304554
GA02,331.54001,-5.67732,2500,2.8781,34.921101,238.5,1.443,21.57,33.970001,67.858818
GA02,331.54001,-5.67732,2998,2.679,34.917801,244.399994,1.391,20.860001,33.380001,68.421341
GA02,331.54001,-5.67732,3501,2.5247,34.911201,252.100006,1.329,19.9,31.59,65.61515
GA02,331.54001,-5.67732,4000,1.8294,34.8368,239.399994,1.64,24.059999,60.860001,82.80751
GA02,331.54001,-5.67732,4501,0.9515,34.740299,223.300003,2.025,29.6,99.209999,99.126045
GA02,331.54001,-5.67732,4999,0.8043,34.716702,220.699997,2.124,30.85,108.489998,101.567909
GA02,331.54001,-5.67732,5532,0.7239,34.699001,219.399994,2.186,31.639999,114.519997,111.404167
GA02,331.0834,-2.65036,10,28.7752,35.696201,197.699997,0.026,0,0.35,44.021526
GA02,331.0834,-2.65036,17,28.7514,35.730701,195,0.031,0,0.37,43.719753
GA02,331.0834,-2.65036,59,25.4783,36.344398,201,0.105,0.03,0.68,43.232635
GA02,331.0834,-2.65036,75,19.2068,35.943199,137.399994,0.766,9.56,3,43.573776
GA02,331.0834,-2.65036,100,14.6212,35.493999,117.099998,1.221,18.620001,5.73,45.641949
GA02,331.0834,-2.65036,150,13.3904,35.3269,122.199997,1.327,20.200001,6.91,43.289494
GA02,331.0834,-2.65036,200,12.6368,35.233601,95.400002,1.556,24.370001,8.61,42.642742
GA02,331.0834,-2.65036,249,12.1379,35.168701,95.300003,1.602,25.17,9.26,44.483486
GA02,331.0834,-2.65036,300,11.5496,35.097099,88.800003,1.691,27.049999,10.34,44.646954
GA02,331.0834,-2.65036,374,10.0893,34.930599,77,1.931,31.26,13.06,46.473484
GA02,331.0834,-2.65036,499,7.76,34.683102,97.099998,2.15,34.130001,17.85,56.180664
GA02,331.0834,-2.65036,750,4.8937,34.478298,150.800003,2.29,34.360001,29.16,64.762634
GA02,331.0834,-2.65036,1000,4.3775,34.6171,157.100006,2.207,32.830002,31.33,67.304466
GA02,331.0834,-2.65036,1251,4.4886,34.866001,191.699997,1.75,26.200001,22.93,59.486626
GA02,331.0834,-2.65036,1501,4.1959,34.9776,233.5,1.345,20.389999,16.26,57.921211
GA02,331.0834,-2.65036,1750,3.8608,34.976799,243.199997,1.292,19.690001,17.09,58.930019
GA02,331.0834,-2.65036,2001,3.6784,34.972198,247.199997,1.266,19.379999,17.92,59.917515
GA02,331.0834,-2.65036,2502,2.9656,34.9286,239.399994,1.401,21.309999,32.209999,69.109673
GA02,331.0834,-2.65036,3000,2.664,34.9156,244,1.39,21.02,34.790001,70.985985
GA02,331.0834,-2.65036,3500,2.4901,34.9091,253.300003,1.312,19.790001,31.559999,69.145981
GA02,331.0834,-2.65036,4000,1.9445,34.852402,245.600006,1.525,22.629999,52.900002,76.053329
GA02,331.0834,-2.65036,4501,0.9751,34.7411,223.699997,2.027,29.559999,99.970001,97.754921
GA02,331.0834,-2.65036,4840,0.774,34.7141,219.100006,2.136,31.120001,110.370003,105.334686
GA02,331.0834,-2.65036,4891,0.776,34.713501,219.5,2.141,31.110001,110.339996,106.884033
GA02,327.1207,-0.1857,9,28.5264,35.7057,197.100006,0.019,0,0.46,41.313709
GA02,327.1207,-0.1857,22,28.4536,35.793499,196.899994,0.025,0,0.47,41.605103
GA02,327.1207,-0.1857,60,25.825399,36.505501,192.800003,0.092,0,0.63,43.343224
GA02,327.1207,-0.1857,71,25.7073,36.5214,191.600006,0.105,0.07,0.64,41.868069
GA02,327.1207,-0.1857,101,17.199499,35.8554,164.699997,0.712,10.08,3.56,42.995117
GA02,327.1207,-0.1857,150,14.101,35.402302,161.100006,0.986,14.27,5.07,45.176128
GA02,327.1207,-0.1857,200,13.1881,35.289501,144.699997,1.197,17.940001,6.7,42.90276
GA02,327.1207,-0.1857,244,12.1548,35.172199,108.800003,1.508,23.9,9.03,43.144306
GA02,327.1207,-0.1857,300,9.3106,34.829498,128.199997,1.717,27.190001,12.9,48.103096
GA02,327.1207,-0.1857,400,8.0579,34.714298,116.699997,1.971,31.370001,16.77,51.292114
GA02,327.1207,-0.1857,499,7.0097,34.614899,128.800003,2.064,32.380001,19.57,53.409992
GA02,327.1207,-0.1857,750,5.2447,34.5051,147.600006,2.225,33.959999,27.09,59.427319
GA02,327.1207,-0.1857,998,4.5096,34.613998,156.600006,2.171,32.759998,30.700001,61.51598
GA02,327.1207,-0.1857,1252,4.5653,34.8689,189.5,1.741,26.34,22.66,59.749592
GA02,327.1207,-0.1857,1500,4.2837,34.9851,233.5,1.333,20.200001,15.92,54.290924
GA02,327.1207,-0.1857,1750,3.9352,34.979698,242.300003,1.275,19.66,16.5,56.586922
GA02,327.1207,-0.1857,2000,3.4536,34.962101,245.300003,1.296,19.92,21.450001,58.527164
GA02,327.1207,-0.1857,2498,2.9446,34.938099,247.399994,1.302,20.02,27.379999,63.473724
GA02,327.1207,-0.1857,2749,2.7579,34.924801,245.699997,1.331,20.57,31.65,69.223389
GA02,327.1207,-0.1857,2994,2.6553,34.918499,248.699997,1.33,20.42,32.169998,67.304466
GA02,327.1207,-0.1857,3249,2.5451,34.909901,247.800003,1.352,20.540001,34.299999,69.785362
GA02,327.1207,-0.1857,3501,2.4007,34.904099,255.199997,1.307,19.58,31.799999,69.444359
GA02,327.1207,-0.1857,3999,2.0855,34.8689,250,1.438,21.42,45.189999,75.326706
GA02,327.1207,-0.1857,4338,1.1895,34.7654,228.399994,1.891,27.91,88.120003,93.009262
GA03,350.33792,38.3271,23.9,19.969999,36.27,NA,0.01,0,0.49,39.900002
GA03,350.33792,38.3271,34.7,18.99,36.240002,NA,0.09,0.06,0.58,40.099998
GA03,350.33792,38.3271,39.6,18.48,36.240002,NA,0.07,0.1,0.78,40.799999
GA03,350.33792,38.3271,68,16.73,36.310001,NA,0.11,0.61,0.88,41.5
GA03,350.33792,38.3271,135.5,15.25,36.150002,NA,0.38,5.5,1.76,41.700001
GA03,350.33792,38.3271,199.3,14.31,36.009998,NA,0.52,7.57,2.54,40.700001
GA03,350.33792,38.3271,300.2,13.15,35.830002,NA,0.64,10.11,3.51,40.299999
GA03,350.33792,38.3271,400.7,12.34,35.77,NA,0.79,12.39,4.78,42.299999
GA03,350.33792,38.3271,501.9,12.13,35.970001,NA,0.85,13.43,6.24,45.599998
GA03,350.33792,38.3271,642.1,13.09,36.369999,NA,0.65,10.59,5.07,50
GA03,350.33792,38.3271,776.7,12.84,36.34,NA,0.69,11.26,5.75,51.299999
GA03,350.33792,38.3271,876.4,12.48,36.310001,NA,0.76,12.21,6.34,49.5
GA03,350.33792,38.3271,900.2,12.51,36.380001,NA,0.74,12.2,6.63,48.900002
GA03,350.33792,38.3271,990.3,12.56,36.459999,NA,0.73,12.07,6.63,50
GA03,350.33792,38.3271,1150.3,12.46,36.5,NA,0.75,12.33,7.02,50
GA03,350.33792,38.3271,1293.3,11.26,36.32,NA,0.92,14.6,9.16,51.400002
GA03,350.33792,38.3271,1480.1,10.91,36.32,NA,0.93,14.58,9.94,52.299999
GA03,350.33792,38.3271,1700.7,7.16,35.599998,NA,1.13,17.129999,14.73,53.599998
GA03,350.33792,38.3271,1900.6,5.42,35.310001,NA,1.21,17.969999,18.24,55.200001
GA03,350.33792,38.3271,2101,4.42,35.150002,NA,1.26,18.6,21.76,55.700001
GA03,350.33792,38.3271,2300.6,3.89,35.080002,NA,1.32,19.16,25.959999,61.400002
GA03,350.33792,38.3271,2500.9,3.33,35.009998,NA,1.36,19.68,29.370001,64.900002
GA03,350.33792,38.3271,2601,3.13,34.98,NA,1.38,19.959999,31.52,68.400002
GA03,350.33792,38.3271,2700.7,2.97,34.959999,NA,1.39,20.08,33.669998,70.099998
GA03,339.1824,17.3535,31.5,27.370001,36.25,NA,0.03,0.01,0.49,35.900002
GA03,339.1824,17.3535,50.6,18.01,35.860001,NA,1.13,16.030001,3.9,35
GA03,339.1824,17.3535,84.6,15.14,35.66,NA,1.52,24.639999,6.93,35
GA03,339.1824,17.3535,100.7,14.42,35.57,NA,1.56,25.139999,7.8,34.5
GA03,339.1824,17.3535,140.6,13.67,35.540001,NA,1.52,24.48,8.29,37.400002
GA03,339.1824,17.3535,186.3,12.82,35.400002,NA,1.62,25.780001,9.27,38
GA03,339.1824,17.3535,235.2,12.55,35.41,NA,1.65,26.52,9.66,37.5
GA03,339.1824,17.3535,290.5,12.07,35.389999,NA,1.76,28.93,10.83,39.799999
GA03,339.1824,17.3535,421.3,10.72,35.259998,NA,1.96,32.279999,13.85,39.5
GA03,339.1824,17.3535,499.2,9.92,35.18,NA,2.06,33.490002,15.81,43.299999
GA03,339.1824,17.3535,664.8,8.23,35.009998,NA,2.28,34.830002,20.299999,46.900002
GA03,339.1824,17.3535,799.7,7.07,34.91,NA,2.27,34.650002,22.84,48.099998
GA03,339.1824,17.3535,963.9,6.31,34.919998,NA,2.14,32.240002,23.620001,51.099998
GA03,339.1824,17.3535,1099.6,5.87,34.959999,NA,1.99,29.799999,23.709999,54.200001
GA03,339.1824,17.3535,1249.1,5.41,34.990002,NA,1.85,27.629999,23.42,52.5
GA03,339.1824,17.3535,1497.7,4.63,35.009998,NA,1.66,24.43,23.32,57.200001
GA03,339.1824,17.3535,1750.1,4.07,34.990002,NA,1.54,22.82,24.200001,58.299999
GA03,339.1824,17.3535,1998.5,3.63,34.98,NA,1.47,21.889999,26.25,62.200001
GA03,339.1824,17.3535,2249,3.38,34.970001,NA,1.47,21.57,28.790001,62.700001
GA03,339.1824,17.3535,2498.5,3.09,34.950001,NA,1.46,21.35,31.91,65.699997
GA03,339.1824,17.3535,2698.3,2.94,34.939999,NA,1.46,21.35,34.060001,68.900002
GA03,339.1824,17.3535,2999.1,2.72,34.93,NA,1.46,21.51,37.959999,74.099998
GA03,339.1824,17.3535,3320.9,2.52,34.91,NA,1.53,22.530001,45.48,85.900002
GA03,337.22021,17.3513,29.7,27.08,36.200001,NA,0.04,0,0.29,37.299999
GA03,337.22021,17.3513,61.8,20.91,36.720001,NA,0.26,1.82,1.27,39.900002
GA03,337.22021,17.3513,85.4,18.34,36.400002,NA,0.84,13.46,3.22,38.5
GA03,337.22021,17.3513,135.8,16.08,36.110001,NA,1.07,17.76,5.17,38.200001
GA03,337.22021,17.3513,179.7,15.04,35.950001,NA,1.17,19.549999,6.14,38.799999
GA03,337.22021,17.3513,199.6,14.7,35.900002,NA,1.2,20.07,6.44,39.099998
GA03,337.22021,17.3513,250.3,13.64,35.73,NA,1.36,22.639999,7.7,39.700001
GA03,337.22021,17.3513,300.7,12.61,35.580002,NA,1.52,25.48,9.36,41.099998
GA03,337.22021,17.3513,351.3,11.85,35.48,NA,1.61,26.82,10.44,42.099998
GA03,337.22021,17.3513,449.9,10.4,35.290001,NA,1.81,29.83,13.66,42.900002
GA03,337.22021,17.3513,600.4,8.59,35.080002,NA,2.04,32.189999,18.34,45.700001
GA03,337.22021,17.3513,800.5,6.98,34.93,NA,2.12,32.779999,22.15,51
GA03,337.22021,17.3513,964.1,6.26,34.939999,NA,2.04,31.030001,23.129999,52.799999
GA03,337.22021,17.3513,964.1,6.26,34.939999,NA,2.03,30.67,23.23,53
GA03,337.22021,17.3513,1098.1,5.82,34.970001,NA,1.91,28.74,22.84,53.599998
GA03,337.22021,17.3513,1098.1,5.82,34.970001,NA,1.92,28.74,22.84,54.099998
GA03,337.22021,17.3513,1248.1,5.46,35.02,NA,1.78,26.4,22.35,53.299999
GA03,337.22021,17.3513,1498.5,4.67,35.029999,NA,1.62,23.940001,23.32,56.900002
GA03,337.22021,17.3513,1748.4,4,35,NA,1.52,22.290001,24.299999,59.599998
GA03,337.22021,17.3513,1998.1,3.58,34.98,NA,1.47,21.5,26.540001,61
GA03,337.22021,17.3513,2247.6,3.26,34.959999,NA,1.44,21.040001,29.280001,64.300003
GA03,337.22021,17.3513,2499.4,3.05,34.950001,NA,1.43,20.92,31.719999,67.699997
GA03,337.22021,17.3513,2747.8,2.87,34.939999,NA,1.43,20.950001,34.349998,70.699997
GA03,337.22021,17.3513,2997.9,2.73,34.93,NA,1.43,21.07,36.990002,73.699997
GA03,337.22021,17.3513,3198.4,2.62,34.919998,NA,1.44,21.280001,39.91,75.699997
GA03,337.22021,17.3513,3298.4,2.56,34.91,NA,1.46,21.57,41.869999,80.199997
GA03,335.5022,17.4021,37.5,26.450001,36.91,NA,0.02,0,0.29,37.299999
GA03,335.5022,17.4021,48.1,24.059999,36.900002,NA,0.07,0,0.39,38.599998
GA03,335.5022,17.4021,71.9,21.959999,36.810001,NA,0.22,1.71,0.78,39.200001
GA03,335.5022,17.4021,90.2,20.51,36.720001,NA,0.43,5.94,1.46,39
GA03,335.5022,17.4021,135.4,18.299999,36.580002,NA,0.57,9.23,2.34,37.900002
GA03,335.5022,17.4021,185,15.81,36.099998,NA,1,16.73,4.97,38.799999
GA03,335.5022,17.4021,235.4,14.23,35.82,NA,1.29,21.35,6.83,39.5
GA03,335.5022,17.4021,285.6,12.9,35.599998,NA,1.51,25.18,9.07,39.400002
GA03,335.5022,17.4021,351.1,11.8,35.450001,NA,1.68,27.889999,10.83,41.099998
GA03,335.5022,17.4021,450.6,10.54,35.279999,NA,1.84,30.299999,13.46,41.200001
GA03,335.5022,17.4021,800.8,6.99,34.93,NA,2.17,33.310001,22.35,48.799999
GA03,335.5022,17.4021,964.1,6.23,34.93,NA,2.06,31.209999,23.23,52.5
GA03,335.5022,17.4021,1099.3,5.72,34.98,NA,1.9,28.42,22.639999,53.599998
GA03,335.5022,17.4021,1256.5,5.27,35.009998,NA,1.75,25.98,22.25,55.5
GA03,335.5022,17.4021,1498.8,4.43,35,NA,1.62,23.82,23.219999,58.200001
GA03,335.5022,17.4021,1749.3,3.96,34.990002,NA,1.52,22.35,23.91,59.200001
GA03,335.5022,17.4021,1998.8,3.58,34.970001,NA,1.47,21.58,25.469999,63.799999
GA03,335.5022,17.4021,2248.1,3.3,34.959999,NA,1.46,21.219999,28.1,61.700001
GA03,335.5022,17.4021,2499.3,3.08,34.950001,NA,1.45,21.139999,30.940001,66.300003
GA03,335.5022,17.4021,2748.7,2.9,34.939999,NA,1.44,21.049999,33.279999,69.199997
GA03,335.5022,17.4021,2998.3,2.75,34.93,NA,1.44,21.1,35.91,71.599998
GA03,335.5022,17.4021,3198.2,2.62,34.919998,NA,1.46,21.370001,38.740002,72.099998
GA03,335.5022,17.4021,3497.8,2.55,34.91,NA,1.47,21.76,41.77,79.800003
GA03,347.16971,36.7633,48.9,21.139999,36.509998,NA,0.01,0,0.39,39.400002
GA03,347.16971,36.7633,102.3,16.08,36.16,NA,0.13,1.1,0.78,39.700001
GA03,347.16971,36.7633,140.6,14.86,36.049999,NA,0.37,5.51,1.85,40.5
GA03,347.16971,36.7633,200.9,14.02,35.950001,NA,0.49,7.44,2.54,38.900002
GA03,347.16971,36.7633,359.2,12.68,35.759998,NA,0.63,9.88,3.41,40.599998
GA03,347.16971,36.7633,501.3,11.69,35.630001,NA,0.87,13.76,5.46,41.700001
GA03,347.16971,36.7633,661.5,11.12,35.700001,NA,1.03,16.32,8.1,45.700001
GA03,347.16971,36.7633,821,11.53,36.02,NA,0.95,14.88,8.09,48.299999
GA03,347.16971,36.7633,902.3,10.79,35.959999,NA,1.04,16.41,9.75,48
GA03,347.16971,36.7633,1050.9,10.54,36.060001,NA,1.02,16.110001,10.14,49.700001
GA03,347.16971,36.7633,1201.4,10.37,36.130001,NA,0.98,15.5,10.24,51.5
GA03,344.00061,35.2013,35.3,22.18,36.630001,NA,0,0,0.49,38.200001
GA03,344.00061,35.2013,50.5,22.110001,36.619999,NA,0,0,0.29,38.700001
GA03,344.00061,35.2013,76.5,17.17,36.299999,NA,0.01,0.07,0.68,44.200001
GA03,344.00061,35.2013,99.5,16.379999,36.25,NA,0.23,4.01,1.36,42.5
GA03,344.00061,35.2013,135.9,16.1,36.23,NA,0.3,4.89,1.66,38.900002
GA03,344.00061,35.2013,191.1,15.31,36.119999,NA,0.39,6.43,2.24,41.400002
GA03,344.00061,35.2013,300.7,13.43,35.830002,NA,0.61,9.85,3.61,40.5
GA03,344.00061,35.2013,400.5,12.72,35.740002,NA,0.68,10.94,4,40.200001
GA03,344.00061,35.2013,489.8,11.95,35.639999,NA,0.85,13.77,5.46,40.900002
GA03,344.00061,35.2013,610.7,11.11,35.599998,NA,0.99,15.91,7.12,44.799999
